ID,tour_num,D_TRA1_SMONTH,D_TRA1_S_Day,D_TRA1_COST,D_TRA1_NUM,D_TRA1_1_SPOT,over_sati,inten_revis,inten_recom,BSEX,SAGE,BJOB,BEDU,BMAR,BARA
2203066027A_60970,1,3,1,300000,2,32400,5,4,4,1,22,12,4,1,3
2203066027A_60984,1,3,0,200000,2,37010,4,5,4,2,31,1,4,1,3
2203066108A_91517,1,4,0,150000,3,21090,4,4,4,2,21,12,4,1,3
22030680041_266172,1,10,0,150000,4,37020,4,4,4,2,28,13,4,1,3
2204051093A_118107,1,5,0,100000,2,21090,4,4,4,2,26,1,4,1,3
22040530071_294562,1,12,0,500000,3,37010,4,4,4,1,21,1,3,1,3
22040530071_294568,1,12,0,100000,1,37010,4,5,5,1,35,1,3,1,3
22040530071_294586,1,12,0,200000,2,38110,4,4,4,1,21,1,3,1,3
22040560601_91622,1,4,0,80000,2,37390,4,4,4,1,36,1,3,1,3
22040570241_118198,1,5,0,150000,4,37020,4,4,4,2,36,11,4,2,3
22040570821_149201,1,6,0,300000,3,38050,4,4,4,2,21,12,4,1,3
22040570821_149237,1,6,0,200000,2,37020,4,4,4,2,35,11,4,2,3
22040580381_178897,1,7,0,200000,4,38340,4,4,4,1,35,3,4,2,3
22040580381_178923,1,7,0,150000,3,37010,4,4,4,2,36,13,4,4,3
22040580381_178931,1,7,0,200000,3,37010,4,4,4,1,34,1,4,1,3
22040581011_207791,1,8,1,200000,4,35010,4,4,4,2,34,1,4,2,3
22040590391_238051,1,9,0,150000,3,38050,4,4,4,1,21,12,4,1,3
22040590391_238058,1,9,0,100000,2,37010,4,4,4,1,36,1,4,1,3
22040600081_266213,1,10,0,50000,1,37310,4,4,4,1,35,3,4,1,3
22040600081_266223,1,10,0,150000,3,21040,4,4,4,2,31,3,4,1,3
22040600081_266279,1,10,0,150000,3,37030,4,4,4,1,23,12,4,1,3
22040600691_322691,1,11,0,100000,5,37390,4,4,4,2,29,11,4,2,3
2204061027A_178971,1,7,0,120000,2,38090,5,4,4,2,31,1,4,1,3
2204061027A_178996,1,7,0,150000,5,26310,4,4,4,2,27,3,4,1,3
22040610571_294866,1,12,1,500000,3,37350,5,4,5,2,26,1,4,1,3
22040610571_294879,1,12,0,100000,2,37020,4,4,4,1,35,1,4,1,3
22040640241_6152,1,1,2,650000,1,39010,5,5,5,1,21,12,4,1,3
22040640241_6201,1,1,1,300000,2,38050,4,4,4,2,33,13,4,1,3
22040640781_32861,1,2,0,80000,1,37370,3,3,3,1,39,1,4,1,3
22040660681_118275,1,5,0,100000,2,37020,4,4,4,2,21,12,3,1,3
2205052027A_207894,1,8,0,100000,2,37020,4,4,4,2,30,11,4,2,3
2205052051A_173476,1,4,0,100000,2,21090,4,4,4,2,24,1,4,1,3
22050560341_179050,1,7,1,400000,3,37090,4,4,4,2,30,4,4,2,3
2205057081A_293637,1,12,0,100000,1,37380,4,4,4,1,33,3,4,2,3
22050610541_289267,1,8,1,150000,2,37060,4,4,4,1,32,3,4,2,3
2205062067A_35166,1,2,0,150000,4,37370,4,4,4,1,21,1,3,1,3
22050630581_266439,1,10,0,40000,1,37040,4,4,4,2,22,1,4,1,3
22050650441_6287,1,1,2,700000,3,32010,5,5,5,2,37,1,4,1,3
22050650441_6295,1,1,6,200000,1,37010,4,4,4,1,20,12,4,1,3
22050650441_6309,1,1,0,66833,1,37390,4,4,4,1,20,12,4,1,3
22050650441_6330,1,1,1,300000,3,37350,4,4,4,2,38,1,4,2,3
2205066045A_61187,1,3,0,100000,1,26310,4,4,4,1,29,1,4,1,3
22050661401_35215,1,2,0,200000,2,38360,4,4,4,2,32,1,4,1,3
22050661401_35218,1,2,1,100000,1,21140,4,4,4,1,26,13,4,1,3
2205070027A_118354,1,5,0,100000,2,38110,4,4,4,2,33,1,4,1,3
2205071065A_149261,1,6,0,200000,3,37010,4,4,4,2,36,11,4,2,3
2205071065A_149270,1,6,0,200000,2,37330,4,4,4,1,29,3,4,1,3
2205071065A_149290,1,6,0,250000,4,37020,4,4,4,2,23,1,4,1,3
22050710701_61867,1,3,0,200000,2,37010,4,4,4,1,38,3,4,2,3
2205071148A_179080,1,7,2,1000000,4,39020,4,4,4,2,39,11,4,2,3
2205071148A_179117,1,7,0,200000,2,21090,4,4,4,1,26,1,4,1,3
22050740181_90269,1,4,2,300000,1,39020,5,5,5,2,27,1,4,1,3
2205074070A_208004,1,8,2,500000,4,37420,4,4,4,2,36,11,4,2,3
22050750081_118430,1,5,0,250000,4,37020,5,5,5,2,31,1,4,1,3
22050750081_118440,1,5,0,200000,4,37350,5,4,4,1,39,3,4,2,3
2205075066A_266478,1,10,1,600000,4,37020,5,4,4,2,28,1,4,1,3
22050760581_150170,1,6,2,800000,2,39010,5,5,4,1,27,1,4,1,3
22050760581_150175,1,6,0,300000,5,33030,4,4,5,2,38,11,4,2,3
2205076101A_6417,1,1,1,300000,3,37030,4,4,4,1,28,13,4,1,3
22050770041_179184,1,7,0,100000,3,37090,4,4,4,2,38,11,4,2,3
22050770041_179229,1,7,0,150000,3,37410,4,4,4,1,36,2,4,2,3
2205078016A_61224,1,3,0,225000,4,37070,4,4,4,2,37,11,4,2,3
2205078016A_61245,1,3,0,80000,1,37050,3,3,3,1,37,1,4,1,3
22050780761_239100,1,9,0,200000,4,37010,5,4,5,2,35,11,4,2,3
2205079017A_120101,1,5,0,80000,2,38080,4,3,3,1,28,1,4,1,3
2205079072A_149309,1,6,0,100000,2,37390,4,4,4,2,20,12,4,1,3
2205079072A_149328,1,6,0,250000,3,37060,4,4,4,2,37,11,4,2,3
2205079072A_149360,1,6,0,200000,4,37050,4,4,4,1,36,1,4,2,3
2205079120A_180524,1,7,0,200000,3,37360,4,4,4,2,38,11,4,2,3
2205079120A_180549,1,7,0,200000,4,37020,4,4,4,1,22,12,4,2,3
2205079120A_180575,1,7,0,200000,4,37050,4,4,4,1,35,3,4,2,3
22050810201_323514,1,11,0,150000,3,37330,4,3,3,2,35,11,4,2,3
22050810201_323519,1,11,0,80000,2,37390,3,3,3,1,30,1,4,2,3
2205082043A_239190,1,9,2,700000,4,39020,4,4,4,1,26,12,4,1,3
22050820811_295863,1,12,0,300000,4,37010,4,4,4,1,20,12,4,1,3
2205083025A_322745,1,11,1,400000,2,21140,4,4,4,2,24,1,4,1,3
2205083025A_322768,1,11,1,300000,2,37020,4,4,4,1,24,1,4,1,3
2205083099A_293813,1,12,0,100000,2,37040,4,4,4,1,24,12,4,1,3
22050831251_6452,1,1,0,400000,1,21310,4,4,4,1,36,3,4,1,3
2205084099A_6542,1,1,1,120000,2,37390,4,4,4,1,26,4,4,1,3
2206051038A_33039,1,2,1,250000,2,37020,4,5,5,2,24,1,4,1,3
22060510571_61314,1,3,3,1700000,3,39010,5,5,5,1,39,1,4,2,3
2206053028A_89193,1,4,1,300000,5,37020,5,5,5,2,24,1,3,1,3
22060540101_120130,1,5,1,180000,1,11030,4,4,4,1,29,1,4,1,3
22060540101_120146,1,5,2,2000000,4,39010,5,5,5,1,37,1,4,2,3
2206054053A_120215,1,5,0,300000,7,37380,5,5,5,1,39,1,4,2,3
2206055038A_149137,1,6,0,300000,3,33040,4,3,4,1,21,1,3,1,3
2206055117A_180585,1,7,0,150000,3,37020,4,5,4,2,38,1,4,1,3
2206055117A_180643,3,7,1,150000,2,37010,5,5,5,2,21,1,4,1,3
2206055117A_180654,1,7,1,250000,4,37020,4,4,4,2,39,3,4,2,3
2206058033A_239285,1,9,1,550000,3,37420,5,3,3,1,31,1,4,2,3
22060580541_238288,1,9,0,180000,2,21090,4,4,4,1,25,1,4,1,3
22060580541_238289,1,9,1,200000,2,37020,4,4,4,2,26,1,4,1,3
2206061019A_294607,1,12,0,140000,3,37010,4,4,4,2,35,1,4,2,3
2206061019A_294610,1,12,0,130000,2,37020,5,5,5,1,27,1,4,1,3
2206061075A_6595,1,1,1,360000,3,37010,4,5,5,2,28,1,4,1,3
2206061075A_6625,1,1,2,580000,1,21090,5,5,5,1,24,1,4,1,3
2206061075A_6637,1,1,1,250000,1,11170,5,4,4,1,28,1,4,1,3
22060620081_321010,1,11,1,450000,2,36020,5,4,4,1,22,1,4,1,3
22060620081_321012,1,11,1,230000,1,31030,5,4,4,1,37,1,4,1,3
22060630281_6668,1,1,1,255000,2,25040,4,3,4,2,26,13,4,1,3
2206065014A_61487,3,3,0,50000,2,38400,4,4,5,1,29,3,4,1,3
22060650511_89314,1,4,0,120000,3,37010,4,5,4,1,37,1,4,2,3
2206066034A_89365,1,4,0,90000,1,37010,5,5,5,2,28,1,4,1,3
2206066034A_89378,1,4,0,35000,1,37020,5,4,4,1,38,1,4,1,3
22060670771_180705,1,7,1,320000,2,37010,5,4,4,2,26,1,3,3,3
22060670771_180729,1,7,0,300000,4,37020,5,5,5,2,27,1,4,1,3
2206067121A_120364,1,5,1,250000,2,11010,4,4,3,2,27,1,4,1,3
2206067121A_120378,1,5,0,300000,4,21090,5,4,4,1,35,1,4,1,3
2206068029A_149604,1,6,0,180000,1,11240,5,5,5,1,22,12,4,1,3
2206068029A_149627,1,6,0,220000,2,38090,5,4,5,1,32,1,4,1,3
2206068102A_180779,1,7,0,150000,2,26010,5,5,4,1,24,12,4,1,3
22060681141_208343,1,8,0,240000,4,32010,4,5,4,2,24,1,4,1,3
22060681141_208385,1,8,2,1000000,4,37020,5,5,5,1,36,1,4,2,3
22060681141_208399,1,8,0,140000,2,37010,4,4,4,2,36,1,4,1,3
2206069025A_208170,1,8,0,280000,2,21090,4,5,4,1,33,1,4,1,3
2206069025A_208180,1,8,2,1500000,4,39010,5,5,4,1,37,1,4,2,3
2206069025A_208184,1,8,1,250000,2,26010,5,5,4,2,29,13,4,1,3
2206071031A_322387,1,11,0,200000,4,37020,4,5,5,2,38,1,4,2,3
2206071082A_293893,1,12,0,150000,3,37020,4,4,4,1,39,3,4,2,3
2206071142A_6809,1,1,0,100000,2,37010,4,4,4,2,29,1,4,1,3
2206072144A_61621,1,3,0,100000,2,37020,4,5,4,2,25,1,4,1,3
2206073065A_89468,1,4,1,450000,2,21090,5,5,5,2,28,1,4,1,3
2206073111A_118492,1,5,0,100000,2,21090,4,4,4,1,32,3,4,2,3
2206073111A_118495,1,5,1,500000,2,11230,5,4,4,1,26,1,3,1,3
2206073111A_118527,1,5,1,600000,4,38030,4,4,4,2,29,1,4,1,3
2206073163A_150278,1,6,0,80000,2,26010,4,4,4,1,37,1,4,1,3
2206073163A_150282,1,6,0,50000,2,38400,5,5,4,2,35,11,4,2,3
2206073163A_150305,2,6,0,120000,2,37010,4,4,4,2,24,1,4,1,3
2206073163A_150326,1,6,0,100000,2,37020,5,4,4,2,28,1,4,1,3
22070550711_322474,1,11,0,100000,2,37090,4,4,4,2,22,12,4,1,3
2207056023A_180843,1,7,0,250000,5,37010,4,4,4,2,21,12,4,1,3
2207056150A_208205,1,8,0,160000,3,37020,4,4,4,2,35,11,4,2,3
2207056150A_208222,1,8,2,400000,4,31070,4,4,4,1,39,1,4,2,3
2207056150A_208238,1,8,1,500000,6,37010,4,4,4,1,28,1,4,1,3
2207056150A_208249,1,8,0,150000,3,33040,4,4,4,2,33,11,4,2,3
2207057109A_237838,1,9,1,700000,7,37330,4,4,4,1,33,1,4,1,3
2207057109A_237863,1,9,0,200000,3,37330,4,4,5,2,21,12,4,1,3
22070580811_61723,1,3,1,200000,1,37020,4,4,4,1,30,1,4,1,3
2207058095A_266992,1,10,1,300000,6,38400,4,4,4,2,20,12,4,1,3
2207058095A_266995,1,10,0,100000,2,37070,4,4,4,1,27,1,4,1,3
2207059053A_320843,1,11,0,100000,2,37010,4,4,4,1,32,1,4,1,3
22070590881_89536,1,4,0,120000,2,38080,4,3,4,1,30,1,4,1,3
2207060038A_294018,1,12,0,150000,4,37350,4,4,4,2,35,11,4,2,3
2207060078A_6883,1,1,1,100000,1,37420,4,4,4,2,20,12,4,1,3
22070610721_150346,1,6,0,100000,2,37020,4,4,4,1,23,12,4,1,3
22070610721_150384,1,6,0,100000,3,37010,4,4,4,1,36,3,4,2,3
22070611821_180898,1,7,1,400000,2,38090,4,4,4,1,22,1,4,1,3
22070611821_180915,1,7,0,100000,2,33020,4,4,4,2,22,12,4,1,3
2207062051A_120443,1,5,1,200000,2,33040,4,4,4,2,20,12,4,1,3
2207062099A_150443,1,6,2,1000000,4,38090,4,4,4,1,37,1,4,2,3
2207062099A_150456,1,6,1,400000,2,21090,4,4,4,1,30,1,4,1,3
2207062158A_180984,1,7,0,120000,4,37010,4,4,4,2,27,13,4,1,3
2207062221A_209660,1,8,0,100000,3,37070,4,4,4,1,27,1,4,1,3
2207063049A_236611,1,9,1,800000,8,37020,4,4,4,1,29,1,4,1,3
2207063049A_236628,1,9,0,100000,2,37010,4,4,4,2,33,11,4,2,3
2207063094A_267076,1,10,0,100000,3,37020,4,4,4,1,28,1,4,2,3
2207064031A_322498,1,11,6,2000000,2,39020,4,4,4,1,30,2,4,1,3
2207064031A_322512,1,11,0,150000,1,21050,4,4,4,2,28,3,4,1,3
2207064089A_294070,1,12,0,80000,1,38110,4,4,4,1,22,3,4,1,3
2207064169A_6996,1,1,1,35000,1,37010,4,4,4,1,29,1,4,1,3
2207064281A_35460,1,2,0,100000,4,37360,4,4,4,2,34,1,4,1,3
2207065015A_89700,1,4,1,400000,4,38060,4,4,4,2,34,1,4,1,3
2207065015A_89705,1,4,0,100000,1,21090,4,4,4,2,20,12,4,1,3
22070661591_294137,1,12,0,170000,4,37010,4,4,4,1,33,2,4,1,3
2207068093A_294199,1,12,2,1400000,2,39010,4,4,4,2,21,12,4,1,3
2207068173A_37900,1,2,0,100000,1,11160,4,4,4,1,21,1,3,1,3
2207070126A_63531,1,3,1,50000,1,37100,4,3,3,1,28,1,4,1,3
2207072046A_121459,1,5,1,500000,4,26020,4,4,4,2,31,11,4,2,3
22070720691_153456,1,6,0,100000,2,38050,4,4,4,2,32,11,4,2,3
22070720691_153487,1,6,2,600000,3,37420,4,4,4,1,24,12,3,1,3
2207072114A_154510,1,6,0,150000,3,37030,4,4,4,1,38,1,4,2,3
22070730141_181058,1,7,0,100000,2,37050,4,4,4,2,36,13,4,1,3
2207073073A_211185,1,8,0,120000,4,37020,4,4,4,1,25,13,4,1,3
2207073121A_241294,1,9,0,150000,4,37060,4,4,4,1,27,1,4,1,3
22070750061_211226,1,8,1,1080000,7,38380,4,4,4,1,23,12,4,1,3
22070750061_211233,1,8,0,120000,2,37010,4,3,3,2,28,3,4,1,3
22070750061_211248,1,8,0,100000,3,37010,4,4,4,2,27,1,4,1,3
2207075096A_297507,1,12,0,100000,2,37020,4,4,4,1,20,1,3,1,3
2207075096A_297547,1,12,0,200000,3,37020,4,4,4,2,33,11,4,2,3
22070751071_239436,1,9,0,60000,2,37040,4,4,4,2,31,3,4,1,3
22070751071_239451,1,9,1,500000,4,31270,4,4,5,1,26,2,4,1,3
22070751601_268232,1,10,0,50000,2,37390,4,4,3,2,29,1,4,2,3
22070751601_268238,1,10,0,70000,2,37390,4,4,4,1,32,13,3,2,3
22070760541_324055,1,11,0,100000,2,37030,4,4,4,1,36,1,4,1,3
22070760541_324058,1,11,0,100000,2,37090,4,4,4,2,30,1,4,1,3
22070760541_324064,1,11,0,300000,3,11110,4,3,3,2,38,11,4,2,3
22070760541_324065,1,11,0,150000,4,37390,5,4,4,1,38,1,4,2,3
22070761121_297611,1,12,0,150000,4,37070,4,4,4,1,36,2,4,2,3
22070761121_297641,1,12,0,200000,2,38050,4,5,4,2,28,1,4,1,3
2231011065A_7186,1,1,1,200000,3,31050,4,4,3,1,34,1,4,2,3
22310111061_7252,1,1,1,100000,1,37380,3,4,4,1,32,1,4,1,3
22310111921_38016,1,2,1,800000,2,39010,4,4,4,2,30,1,4,1,3
2231012046A_64698,1,3,0,400000,4,37020,5,4,4,1,25,1,4,1,3
22310121451_121487,1,5,0,100000,4,38080,4,3,3,2,39,11,4,2,3
2231013124A_121557,1,5,1,150000,1,37380,4,4,4,1,31,1,4,1,3
22310131971_152630,1,6,0,70000,2,37050,4,4,4,1,32,1,4,2,3
2231013316A_181204,1,7,0,70000,5,37370,4,3,3,2,35,11,4,2,3
2231013406A_211263,1,8,0,100000,4,38100,4,4,4,2,21,12,4,1,3
22310310231_181273,1,7,0,150000,3,37020,4,4,4,2,29,1,4,1,3
22310310231_181286,1,7,0,100008,2,37010,4,5,5,2,31,1,4,1,3
22310310231_181290,2,7,0,150000,5,37350,5,3,4,1,24,1,4,1,3
2231033080A_242058,1,9,0,100000,2,37010,5,4,4,1,30,1,4,1,3
22310340941_326959,1,11,0,150000,4,37010,4,4,4,1,36,1,4,2,3
2231035047A_327031,1,11,0,100000,2,37020,4,4,4,2,29,11,4,2,3
2301054019A_7326,1,1,0,60000,4,31060,3,3,3,2,37,1,3,2,4
2301054019A_7333,1,1,1,300000,3,32070,4,3,2,2,23,12,4,1,4
23010540251_7412,1,1,0,54000,1,31190,4,4,4,1,23,12,4,1,4
23010570101_38160,1,2,0,80000,2,11240,4,4,4,1,29,1,4,1,4
23010570101_38173,1,2,0,29900,1,11010,4,4,4,2,23,12,4,1,4
23010580461_63767,1,3,0,128000,2,31210,4,4,4,1,28,1,4,1,4
23010580461_63778,2,3,0,28000,3,11150,4,5,4,1,38,1,4,2,4
2301061028A_38207,1,2,0,74500,2,11010,4,4,3,1,29,1,4,1,4
2301061028A_38208,1,2,1,140000,3,31080,4,4,3,1,36,3,4,2,4
2301061028A_38229,1,2,0,89000,3,33380,4,4,3,2,36,1,4,2,4
23010620211_92786,1,4,0,88000,3,31270,3,4,4,2,23,12,4,1,4
23010620211_92788,1,4,1,250000,2,32310,4,4,4,1,28,1,4,1,4
2301062127A_63642,1,3,0,53000,1,31090,4,4,4,1,22,13,4,1,4
2301062182A_92844,1,4,0,47000,3,31380,4,4,4,1,34,1,4,2,4
2301062182A_92867,1,4,1,200000,2,11010,3,4,4,2,32,11,4,2,4
2301064069A_120628,1,5,0,42500,2,11010,4,3,3,1,37,1,4,1,4
2301064069A_120649,1,5,1,120000,3,31230,4,3,3,2,33,11,4,2,4
2301064069A_120652,1,5,1,240000,4,34380,4,4,3,2,28,1,4,1,4
23010640841_151614,1,6,0,46000,2,31200,4,4,3,1,36,1,4,1,4
23010640841_151629,1,6,0,40000,2,11010,4,4,3,1,22,12,4,1,4
23010640841_151660,1,6,0,48000,2,11010,3,4,4,2,28,1,4,1,4
23020510121_181320,2,7,1,320000,2,31130,4,5,4,2,27,1,4,1,4
23020510121_181336,1,7,1,370000,2,32030,5,4,4,1,35,1,4,2,4
23020510121_181339,1,7,2,460000,3,32040,5,5,5,1,35,1,3,2,4
23020510121_181340,1,7,1,230000,1,34380,4,4,4,1,28,1,3,1,4
23020510121_181367,2,7,1,180000,1,31380,4,4,4,2,34,1,4,1,4
2302051030A_151471,1,6,0,86000,3,31270,4,4,4,1,37,1,4,2,4
2302051030A_151480,1,6,0,50000,2,11010,3,4,3,2,29,13,4,1,4
23020530441_212848,1,8,1,320000,2,32040,4,4,4,1,34,1,4,1,4
2302055001A_181376,1,7,0,47000,2,31200,3,3,3,1,21,12,4,1,4
2302055001A_181388,1,7,1,194000,3,34030,4,4,3,2,37,1,4,2,4
2302055001A_181404,1,7,0,21000,2,31010,3,2,3,1,35,1,4,2,4
2302057025A_213128,2,8,3,540000,2,34030,5,4,4,1,35,1,4,2,4
23020590181_241334,1,9,3,680000,2,36480,5,4,4,1,36,1,4,2,4
2302063015A_241392,1,9,0,64000,3,31090,4,4,4,2,36,1,4,2,4
2302063015A_241397,1,9,0,48000,3,31240,5,4,4,1,37,1,4,2,4
23020630401_268367,1,10,1,260000,2,31240,5,4,4,1,36,1,3,2,4
23030520481_326754,1,11,1,400000,4,31370,4,4,4,1,30,1,4,1,4
23030520481_326796,1,11,0,50000,1,31090,4,4,4,2,21,12,4,1,4
23030540391_298850,1,12,2,500000,1,39020,5,4,4,2,27,1,3,1,4
23030590021_63845,1,3,1,300000,2,31370,4,3,4,2,20,12,4,1,4
23030600921_120657,1,5,1,200000,1,32410,3,4,4,2,26,1,3,1,4
2303060110A_63905,1,3,0,100000,2,31090,4,4,4,1,30,1,4,1,4
23030620731_181424,1,7,1,200000,1,31370,4,3,4,1,23,1,3,1,4
23030620731_181425,1,7,1,100000,1,32340,4,3,3,1,32,1,3,1,4
23030620731_181427,1,7,1,600000,4,32030,4,4,4,2,26,1,4,1,4
23030620731_181432,1,7,1,200000,3,31260,4,4,4,1,23,12,4,1,4
23030621681_210749,1,8,0,15000,1,31090,4,4,4,2,38,1,3,1,4
23030660071_268511,1,10,0,100000,2,31090,3,3,3,1,23,1,3,2,4
23030661321_297728,1,12,2,460000,2,32030,5,5,5,2,26,1,4,1,4
23030690971_120863,1,5,0,53000,1,11230,4,4,4,1,37,1,4,1,4
23030690971_120864,1,5,1,160000,2,31230,4,3,3,1,29,1,4,2,4
23030701641_181533,1,7,2,1000000,5,31370,4,4,4,1,39,1,3,2,4
23030710751_212990,1,8,1,150000,1,31370,4,4,4,1,27,1,4,1,4
2303072074A_270058,1,10,2,400000,2,33020,4,4,3,2,32,1,3,2,4
23030741051_298879,1,12,0,100000,2,31200,4,4,4,1,27,1,4,1,4
23030741051_298914,1,12,1,300000,2,31190,4,4,4,1,25,1,4,2,4
2303075Q051_7653,1,1,0,60000,1,11190,4,3,3,1,31,1,3,1,4
23030761831_93156,1,4,1,100000,1,31370,4,3,4,1,24,12,4,1,4
23030770341_120894,1,5,0,34000,1,11140,4,4,4,2,27,1,4,1,4
2303077128A_7712,1,1,1,470000,4,21090,4,3,4,2,28,1,4,1,4
2304052071A_64052,1,3,1,320000,2,31270,5,5,4,2,28,1,4,1,4
2304052071A_64077,1,3,0,62000,1,11230,4,4,4,1,25,12,4,1,4
23040530221_239662,1,9,3,2500000,2,39010,4,4,4,1,28,3,4,1,4
2304053113A_94190,1,4,0,60000,3,31240,4,4,4,1,25,3,4,1,4
2304054050A_120972,1,5,2,250000,4,37020,4,4,4,1,35,1,4,2,4
2304054050A_120975,1,5,0,80000,2,31380,4,4,4,1,29,1,4,1,4
23040560161_297787,1,12,3,360000,1,39020,5,5,5,1,35,1,4,1,4
2304056081A_242135,1,9,2,900000,4,32400,4,4,4,2,29,1,4,1,4
2304056200A_270293,1,10,0,52000,1,34050,4,3,3,2,38,1,4,1,4
2304059011A_7892,1,1,1,200000,4,34380,4,4,4,2,38,1,4,2,4
2304060069A_64129,1,3,0,63000,3,31090,4,4,4,1,37,1,4,2,4
2304063002A_94249,1,4,0,70000,2,11190,4,4,4,1,28,1,4,1,4
2304063063A_120994,1,5,1,100000,1,24010,4,4,4,1,24,1,4,1,4
2304063189A_182448,1,7,0,52000,2,31380,4,3,4,2,38,11,3,2,4
2304063189A_182452,1,7,1,150000,3,31230,3,3,4,1,35,1,4,2,4
23040631921_64774,1,3,0,46000,1,11140,4,4,4,1,25,12,4,1,4
2304065107A_326851,1,11,0,80000,2,31130,5,4,4,2,32,1,4,1,4
2304065158A_296094,1,12,3,760000,2,21140,4,4,4,1,38,1,4,1,4
2304065242A_7909,1,1,1,300000,2,32070,4,4,4,1,29,1,4,1,4
23050510541_94328,1,4,1,500000,4,34050,4,4,4,1,28,1,4,1,4
23050510541_94336,1,4,0,150000,3,31090,5,4,4,2,31,1,4,2,4
2305051081A_289123,1,7,0,100000,1,32010,4,4,4,1,27,1,4,1,4
2305051108A_38769,1,2,1,150000,1,36020,4,4,4,1,28,1,4,1,4
2305052094A_94356,1,4,0,160000,3,31090,5,4,4,2,36,1,4,2,4
2305052094A_94368,1,4,2,500000,5,32330,4,4,4,1,24,1,3,1,4
2305052156A_121139,1,5,1,300000,2,32030,4,4,4,2,33,1,4,2,4
2305052223A_153908,1,6,1,400000,1,39020,4,4,4,2,37,1,4,2,4
23050530571_152741,1,6,0,180000,1,32030,4,4,4,1,28,1,4,1,4
23050530571_152748,1,6,0,50000,1,31230,4,4,4,2,36,1,3,2,4
23050531511_182503,1,7,0,150000,1,33020,4,4,4,2,36,1,3,2,4
23050531511_182507,1,7,0,80000,1,32010,4,4,4,1,28,1,4,1,4
23050532101_211545,1,8,1,450000,3,32340,4,4,4,2,28,1,4,1,4
23050532101_211552,1,8,1,250000,4,31280,4,4,4,1,37,1,4,2,4
23050532101_211554,1,8,1,1000000,6,29010,4,4,4,2,38,1,4,2,4
23050540211_241603,1,9,0,100000,3,11140,4,4,4,1,37,1,4,2,4
23050540211_241616,1,9,0,60000,1,11020,4,4,4,2,27,1,4,1,4
23050540761_270418,1,10,0,300000,1,38350,4,4,4,1,35,1,4,2,4
23050540761_270429,1,10,0,100000,1,31370,4,4,4,1,27,1,4,1,4
23050550141_325764,1,11,0,150000,1,32030,4,4,4,2,35,1,4,2,4
23050550141_325776,1,11,0,120000,3,31090,4,3,3,1,34,1,4,2,4
23050550771_296155,1,12,0,90000,4,11030,4,4,3,2,27,1,4,1,4
23050550771_296157,1,12,0,75000,2,11030,4,4,4,1,35,1,4,2,4
2305056078A_210097,1,8,0,100000,1,32030,4,4,4,1,38,1,4,2,4
2305056078A_210099,1,8,1,800000,4,32350,4,4,3,1,28,1,4,1,4
2305056078A_210109,1,8,1,150000,1,36010,4,4,4,2,28,1,4,1,4
2305056146A_239696,1,9,0,200000,4,31010,4,3,3,2,27,1,4,1,4
23050570111_38877,1,2,0,170000,4,32010,4,4,4,2,38,11,4,2,4
23050570841_64849,1,3,1,250000,2,39020,4,4,4,1,32,1,4,1,4
2305057Q02A_270463,1,10,1,750000,4,32060,4,3,3,1,27,1,4,1,4
2305057Q02A_270469,1,10,0,100000,1,34010,4,4,4,2,27,1,4,2,4
2305057Q02A_270473,1,10,0,300000,4,31090,4,4,4,2,37,1,4,2,4
23050580021_94427,1,4,0,350000,3,31200,4,5,4,1,36,1,4,2,4
23050581111_122631,1,5,0,160000,4,34030,5,5,4,2,37,11,4,2,4
23050581111_122635,1,5,0,140000,2,31380,4,4,4,1,33,1,4,1,4
2305058150A_325234,1,11,0,65000,3,11140,4,4,3,2,37,1,4,2,4
2305059093A_296229,1,12,1,1200000,5,32060,4,4,4,1,26,1,4,1,4
2305059093A_296230,1,12,1,800000,4,32020,4,4,3,1,38,1,4,1,4
2305059093A_296234,1,12,0,150000,1,32030,4,4,4,2,26,1,4,1,4
2305059093A_296238,1,12,0,70000,1,11030,5,4,4,2,36,1,4,2,4
23050600341_182665,1,7,0,170000,2,32030,4,4,4,1,37,1,4,1,4
23050600341_182670,1,7,0,120000,4,31070,4,4,4,2,35,11,3,2,4
2305060036A_8253,1,1,1,600000,4,32030,4,5,4,1,30,1,4,1,4
2305060036A_8255,1,1,0,110000,2,11240,4,4,4,2,32,1,4,1,4
2305060097A_38881,1,2,0,150000,4,31200,3,3,3,2,36,11,3,2,4
2305060097A_38940,1,2,0,160000,4,31240,4,4,4,1,30,1,4,1,4
2305061043A_65157,1,3,0,90000,2,31020,4,3,3,1,33,1,4,1,4
23050610811_210138,1,8,0,100000,1,21090,4,4,4,1,27,1,4,1,4
23050610811_210139,1,8,0,150000,1,21090,4,4,4,1,36,1,4,2,4
23050610811_210145,1,8,0,160000,1,32030,5,4,4,2,36,1,4,2,4
23050610811_210154,1,8,0,120000,1,32030,4,4,4,2,28,1,4,1,4
2305062038A_94460,1,4,0,132050,1,34340,4,4,4,2,37,11,4,2,4
2305062038A_94509,1,4,0,140000,2,25010,3,3,3,1,37,1,4,2,4
23050621261_239727,1,9,0,100000,1,31130,4,4,4,2,27,1,4,1,4
23050621261_239730,1,9,0,200000,3,31130,4,4,4,1,26,1,4,1,4
23050621261_239739,1,9,0,150000,3,31130,4,4,4,1,35,1,4,1,4
23050630801_270535,1,10,1,330000,2,32060,4,4,4,1,23,12,4,1,4
